# Astronet-Triage-v2 TCE information
# TIC ID
# Epoch: BLS-detected transit center in BTJD (BJD - 2457000)
# Period: BLS-detected period in days
# Duration: BLS-detected duration in days
# Depth: BLS-detected depth in ppm
# SMass: stellar mass in solar masses via TIC 8.2
# SRad: stellar radius in solar radii via TIC 8.2
# SRadEst: estimated stellar radius (see section 3.2 for more info)
# Tmag: TESS-band magnitude
# Year: 1, 2, or 3 -- the TESS Cycle during which the signal was detected
# MinT and MaxT: min and max BTJD used from the light curve
# Split: test, train, or val -- which dataset the signal was used for
# Consensus Label: final label used for training by unanimous vote or discusison. When absent, we
#                  used a weighted average of the individual votes for training.
# L1-8: labels assigned by our eight individual labellers
TIC ID,Epoch,Period,Duration,Depth,SMass,SRad,SRadEst,Tmag,Year,MinT,MaxT,Split,Consensus Label,L1,L2,L3,L4,L5,L6,L7,L8,Notes
219786178,1775.85525,123.244994,1.306396936,1419,,10.5281,10.41687767,9.2525,2,1683.365321,2035.1153,train,J,,J,J,J,J,J,,,
165657618,1712.993997,2.316179,0.1780446797,290,,7.10008,9.051705232,6.80245,2,1711.387094,1954.866797,train,J,,J,J,J,J,J,,,
48219653,1683.700214,0.520346,0.04543661272,860,2.13,2.39352,2.251870915,8.8477,2,1683.364338,2035.116525,train,J,,J,J,J,J,J,,,
289724476,1692.617525,10.60229,0.145251373,790,,11.6439,11.60361679,6.4939,2,1683.364835,2035.116433,train,J,,J,J,J,J,J,,,
75862086,1817.788002,0.522933,0.2645047407,2130,2.67,3.30519,3.221325982,9.1819,2,1816.099487,1841.141468,train,J,,J,J,J,J,J,,,
324467247,1739.20974,1.374322,0.1104817456,8260,1.73,4.22648,3.99604599,7.33128,2,1738.65972,1763.305555,train,J,,J,J,J,J,J,,,
120530488,1739.04592,0.312517,0.0285015504,338890,1.507,2.32634,2.318855046,7.54528,2,1738.660859,1763.306534,train,,,B,B,B,B,J,,,
233126671,1725.475075,126.961705,0.1345794073,1530,,9.8965,9.857572046,8.61,2,1683.364906,2035.115339,train,,,J,J,J,J,N,,,
233632419,1683.706424,1.59767,0.261059278,71600,,,,8.4322,2,1683.364461,2035.115337,train,E,,E,E,E,E,E,,,
315519420,1801.994518,12.320125,0.137492595,1200,,5.23654,5.101943975,9.1142,2,1790.68152,1841.139777,train,J,,J,J,J,J,J,,,
219797865,1700.777421,64.157882,0.955310863,570,,10.3864,10.35947356,8.6401,2,1683.36527,2035.11537,train,J,,J,J,J,J,J,,,
233725802,1711.938472,10.418503,0.1637788672,200,,19.1326,19.82009696,7.8971,2,1711.385699,2009.281874,train,J,,J,J,J,J,J,,,
48089512,1710.955175,62.138444,1.213563811,690,1.6,4.01675,3.914992389,7.37445,2,1683.364399,2035.116454,train,J,,J,J,J,J,J,,,
130713772,1929.500939,1.042179,0.1584007862,2470,1.556,2.11126,2.14949459,7.5822,2,1928.120186,1954.870687,train,J,,J,J,J,J,J,,,
404549542,1930.264276,5.314744,0.2513342438,670,,10.6626,10.53275511,9.0605,2,1928.12006,1954.870404,train,J,,J,J,J,J,J,,,
645119039,1790.736513,1.213139,0.08265116007,6215430,,,1.687949946,8.58121,2,1790.682099,1815.015696,train,E,,E,E,E,E,E,,,
353505274,1766.807614,1.13517,0.2209267854,600,1.592,1.59107,1.609271823,9.23701,2,1764.699812,2035.113639,train,,,B,J,B,J,B,,,
288988187,1719.250944,13.515718,0.1490783695,450,,10.8346,11.48770403,8.39764,2,1711.384296,1763.304915,train,J,,J,J,J,J,J,,,
166064264,1689.517363,27.125339,0.2498243722,380,,19.3666,18.62120965,9.208,2,1683.366922,1912.492137,train,J,,J,J,J,J,J,,,
229752137,1817.467223,156.495015,0.2441322234,490,,25.6454,27.48685923,9.01964,2,1683.36475,2035.114517,train,J,,J,J,J,J,J,,,
1809545585,1683.844433,0.393767,0.2086807593,3860,3.17,3.0999,3.483559505,7.5964,2,1683.363413,1710.17641,train,J,,J,J,J,J,J,,,
135443063,2011.06798,0.87939,0.0783976185,812980,0.62,0.988452,1.038639107,9.1925,2,2010.285582,2035.118942,train,E,,E,E,E,E,E,,,
356823994,1715.45761,161.122694,0.4221414583,430,,89.9022,90.96099228,8.9247,2,1683.364892,2035.11484,train,J,,J,J,J,J,J,,,
164724903,1690.465689,9.198124,0.1546204644,780,,10.8193,11.22894609,6.4728,2,1683.364176,2035.116971,train,J,,J,J,J,J,J,,,
117125159,1872.351887,0.963211,0.2088723054,1040,,,3.119680717,9.2018,2,1870.453962,1897.766006,train,J,,J,J,J,J,J,,,
312666378,1715.274323,0.426405,0.0736230873,160,,,626.871548,8.4425,2,1711.38428,1763.304901,train,,,B,B,J,B,J,,,
199661560,1733.908408,40.402061,0.5809816372,180,,74.5841,80.62878586,7.6782,2,1711.385509,1954.866121,train,J,,J,J,J,J,J,,,
430848570,1738.883482,0.163211,0.02108359698,390,,,735.4000341,8.5864,2,1738.659951,1763.305821,train,,,B,B,B,J,B,,,
422746188,1818.562207,6.19983,0.1459439982,22590,,,3.116927188,8.5738,2,1816.098694,1841.140173,train,E,,E,E,E,E,E,,,
202490797,1685.379234,1.69604,0.1501334608,17700,1.71,2.92289,2.828023802,7.1464,2,1683.366603,1954.866365,train,E,,E,E,E,E,E,,,
380722285,1683.737209,0.361128,0.07228699176,1050,,,6.965637729,9.1508,2,1683.362689,1737.385321,train,,,J,B,B,J,B,,,
18272971,1996.157302,25.709684,1.949565338,869,,43.6821,53.35250518,8.5496,2,1983.659512,2035.118063,train,J,,J,J,J,J,J,,,
166088971,1716.694591,9.096852,0.2078630682,270,,19.5513,20.64806597,9.0135,2,1711.387188,1912.492166,train,J,,J,J,J,J,J,,,
270217681,1955.925493,0.742493,0.08073126389,120,1.509,2.17413,2.336082599,8.8769,2,1955.803812,2035.116737,train,J,,J,J,J,J,J,,,
158321712,1683.478356,0.545346,0.07382348802,15959,1.52,3.17292,3.107399891,7.61689,2,1683.364038,2035.116947,train,,,B,J,J,J,J,,,
312635073,1683.757387,0.632655,0.07341961275,2530,1.714,3.10275,3.039054963,8.2503,2,1683.362744,1737.385334,train,J,,J,J,J,J,J,,,
104341335,1683.841743,0.438905,0.130789301,330,,,2.82500883,8.38,2,1683.36287,1710.176038,train,J,,J,J,J,J,J,,,
410868364,1791.86914,0.3896,0.08029656,3880,3.165,3.79685,4.011111988,7.0532,2,1790.682188,1815.015857,train,,,J,B,J,J,B,,,
305824701,1929.211587,0.822892,0.171572982,360,1.45,1.64447,1.547225291,7.7028,2,1928.119811,1954.869623,train,,,J,B,B,J,J,,,
296620403,1683.720889,0.193767,0.04054962009,3290,2.099,2.76371,2.75285732,9.10094,2,1683.362044,1737.385169,train,,,B,B,B,J,B,,,
230091697,1736.073085,84.958264,0.2259889822,570,1.331,1.96822,1.915506099,8.8292,2,1683.365761,2035.114301,train,J,,J,J,J,J,J,,,
406856680,1688.05983,16.827281,0.1820711804,460,,12.2898,12.22040758,9.0892,2,1683.364904,2035.114874,train,J,,J,J,J,J,J,,,
160268701,1694.079623,11.206412,0.1834489644,3610,1.274,2.24055,2.161069936,5.59265,2,1683.366228,1897.762994,train,E,,E,E,E,E,E,,,
428457778,1764.759608,0.376051,0.1079078345,480,2.49,3.71347,4.729116222,9.23861,2,1764.701701,1815.014135,train,,,B,J,B,B,B,,,
4973454,1871.450704,3.566027,0.2096110671,790,,10.3288,10.26096762,6.1026,2,1870.453432,1897.766171,train,J,,J,J,J,J,J,,,
202467408,1713.142366,5.698818,0.1935888475,370,,10.777,10.28529896,8.5712,2,1711.386961,1954.866435,train,J,,J,J,J,J,J,,,
160439822,1685.288367,12.676837,0.1599816829,180,,,,9.0721,2,1683.365925,2035.11383,train,J,,J,J,J,J,J,,,
230120584,1714.098208,3.762948,0.2123055262,230,,12.8746,12.63605232,7.68456,2,1711.386319,2035.114362,train,J,,J,J,J,J,J,,,
356147735,1683.92543,1.291874,0.1426745646,160,1.093,2.04797,2.034156922,9.1942,2,1683.365295,2035.116438,train,E,,N,E,E,E,J,,,
229538190,1684.532716,1.465031,0.1614317659,280,1.856,1.73951,1.679206402,9.123,2,1683.366017,2035.113305,train,,,B,J,J,J,J,,,
229598934,1684.97396,1.815726,0.1141002218,90,1.407,2.70971,2.667213098,8.6691,2,1683.364992,2035.113997,train,,,B,J,J,J,J,,,
258629556,1718.228073,16.438967,0.1218127455,709,,11.0372,11.5229208,8.1392,2,1711.385164,2009.280685,train,J,,J,J,J,J,J,,,
390205721,1696.980086,36.061675,0.812108921,1580,,12.0714,11.27576004,6.5263,2,1683.364219,2035.117453,train,J,,J,J,J,J,J,,,
340908035,1712.28209,0.871735,0.1590480508,180,2.256,2.26363,2.23218643,8.497,2,1711.384829,1982.259469,train,,,B,B,B,B,J,,,
298901398,1687.787953,5.66479,0.1596904301,610,,9.93164,9.797578835,9.0558,2,1683.364091,2035.116314,train,J,,J,J,J,J,J,,,
669629964,1818.151498,1.044582,0.1393576846,1130,,,8.473535514,8.91143,2,1816.098471,1841.139912,train,,,N,J,J,J,J,,,
256865279,1685.698344,13.531809,0.1687416582,230,,23.2529,24.25079594,9.2685,2,1683.36384,1897.759627,train,J,,J,J,J,J,J,,,
420900319,1710.404421,77.823956,1.71523999,370,,1.73533,2.399764464,8.7983,2,1683.36488,2035.116213,train,J,,J,J,J,J,J,,,
336010076,1693.473824,13.132846,0.2214197836,440,,6.54004,6.364627642,7.6947,2,1683.364789,2035.116919,train,J,,J,J,J,J,J,,,
233074812,1715.204447,10.401837,0.1631008042,420,,10.683,10.94543608,8.2641,2,1711.385866,2035.114982,train,J,,J,J,J,J,J,,,
365985691,1715.437367,9.259934,0.6252307437,1440,1.89,3.27853,3.456056277,7.0856,2,1711.384462,1737.385396,train,J,,J,J,J,J,J,,,
441726213,1789.005266,109.589299,0.2060278821,4529,,23.5987,24.62346124,8.5701,2,1683.365408,2035.11399,train,J,,J,J,J,J,J,,,
305479069,1713.546317,2.472933,0.328900089,420,2.729,3.02793,2.793119684,9.1591,2,1711.383513,1763.306134,train,J,,J,J,J,J,J,,,
441805606,1751.493824,58.55028,0.260548746,1130,,16.7249,17.03558756,8.826,2,1711.38596,2035.114068,train,J,,J,J,J,J,J,,,
347841053,1791.346898,1.961317,0.1541791294,34360,1.364,1.80639,1.801158074,9.1493,2,1790.681853,1815.015156,train,E,,E,E,E,E,E,,,
65987075,1739.335385,1.00835,0.1037491315,350,1.32,1.42035,1.405511665,8.61819,2,1738.659989,1789.680574,train,E,,E,E,J,E,E,,,
103579823,1692.433722,9.362918,0.1360431985,590,,13.0284,11.65759037,8.63731,2,1683.366733,1897.763955,train,,,J,J,J,J,N,,,
27434899,1739.308706,0.734463,0.04102710318,169,1.11,2.57113,2.497477216,8.4959,2,1738.653362,1954.86852,train,S,,B,E,N,J,J,,,
417270886,1712.773927,3.168767,0.1895556419,390,,11.807,12.51855021,7.73437,2,1711.384023,1763.305376,train,J,,J,J,J,J,J,,,
267542868,1683.999287,0.308781,0.06579196767,190,2.32,2.94199,3.096420491,8.0058,2,1683.364624,2035.114095,train,,,B,B,B,J,J,,,
21136968,1817.417239,0.499322,0.1497217017,43850,1.972,3.67764,3.349234069,8.8685,2,1816.099302,1841.140882,train,,,B,B,B,J,J,,,
160268897,1683.824562,0.385774,0.0309004974,460,2.12,3.53606,3.419170834,8.7877,2,1683.366212,1897.762976,train,,,B,J,J,J,J,,,
155876459,1695.601995,13.860921,0.1661924428,1359,,12.3154,11.92361899,8.7791,2,1683.366687,1897.763484,train,J,,J,J,J,J,J,,,
424737690,1929.448138,6.616562,0.1067913107,1330,,10.2682,10.54065245,8.1911,2,1928.119203,1954.869741,train,J,,J,J,J,J,J,,,
235944898,1831.440921,73.207023,0.1163991666,1530,,11.2552,11.32775836,9.0207,2,1790.67883,2035.113272,train,,,J,J,J,J,N,,,
157422336,1996.781419,24.758303,0.9378445176,820,1.108,2.25713,2.255443874,9.169,2,1983.658933,2035.117356,train,J,,J,J,J,J,J,,,
129822375,1791.711951,10.432412,0.2028060893,600,1.16,1.26985,1.26677421,8.85352,2,1790.682795,1815.015834,train,J,,J,J,J,J,J,,,
281196666,1816.943634,0.230584,0.01724998904,1400,2.292,2.15635,2.168889062,8.93546,2,1816.098167,1841.139829,train,J,,J,J,J,J,J,,,
161274843,1684.77194,2.731961,0.2161527543,270,,,6.334636708,8.55962,2,1683.362215,1737.38521,train,J,,J,J,J,J,J,,,
219038548,1712.294864,1.320155,0.01640952665,730,1.364,1.54098,1.507083137,8.9883,2,1711.387823,1737.386546,train,J,,J,J,J,J,J,,,
48195570,1696.87543,23.196646,0.9921205494,1220,1.372,2.22895,2.217088791,9.0554,2,1683.364346,2035.116496,train,J,,J,J,J,J,J,,,
165466021,1713.142999,14.527315,0.1451278769,1120,,8.55749,8.11853529,9.08257,2,1711.388084,1954.868038,train,J,,J,J,J,J,J,,,
358790031,1901.444856,0.204183,0.09156995001,143250,1.25,1.62596,1.580691998,6.3605,2,1899.328934,1926.474458,train,,,B,J,J,J,J,,,
421309076,1702.050094,31.926859,0.4750716619,370,,57.7713,62.55263666,8.7516,2,1683.364147,2035.115945,train,J,,J,J,J,J,J,,,
7579643,1996.635201,24.832525,0.897944104,2810,1.15,1.07229,1.068945453,6.35139,2,1983.658329,2035.117187,train,J,,J,J,J,J,J,,,
123124575,1685.94199,13.417568,0.1873092493,1050,,10.5734,10.54996494,9.0387,2,1683.364363,2035.117352,train,J,,J,J,J,J,J,,,
237283083,1744.451266,74.019131,0.1495186446,1380,,10.548,11.49760167,9.1866,2,1738.65721,2035.113991,train,J,,J,J,J,J,J,,,
400830361,1794.891636,19.576426,0.1407545029,780,,26.1721,26.30831835,6.06499,2,1790.681359,1841.139491,train,,,J,J,J,J,N,,,
391113628,1818.066378,2.534598,0.2994120617,630,2.61,4.95897,5.521168303,9.0262,2,1816.099393,1841.140888,train,J,,J,J,J,J,J,,,
48416955,1738.885925,56.608871,1.590143186,5679,,61.4282,72.0761917,8.3334,2,1683.364302,2035.116431,train,J,,J,J,J,J,J,,,
365760877,1716.090925,1.228489,0.07423759027,910,1.47,1.9206,1.906494729,8.8129,2,1711.384418,1737.385381,train,E,,E,E,E,E,E,,,
229966602,1822.35391,141.826234,0.208484564,1650,,10.6605,10.49051061,8.7458,2,1683.36422,2009.281831,train,J,,J,J,J,J,J,,,
378083771,1693.977812,10.912641,0.3341450674,243160,,,137.6073111,9.173,2,1683.363344,1710.176366,train,J,,J,J,J,J,J,,,
39577267,2021.492451,39.362998,2.188189059,44960,,,141.7051976,8.7727,2,1983.65954,2035.11802,train,J,,J,J,J,J,J,,,
351291717,1683.520244,0.648628,0.1126342522,160,2.03,2.04252,1.964592381,9.26693,2,1683.363451,1737.385515,train,,,J,B,B,J,J,,,
352940699,1817.694182,0.365294,0.0805655917,7720,,2.26601,,9.25028,2,1816.099642,1841.140781,train,,,B,B,B,J,B,,,
458454607,1741.275693,5.543491,0.1378666212,580,,10.4084,10.19163189,9.01869,2,1738.653146,1954.868145,train,J,,J,J,J,J,J,,,
249943198,1790.866726,0.798556,0.1251337252,148230,1.674,2.89019,2.805056121,5.1604,2,1790.682224,1815.015546,train,B,,B,B,B,B,B,,,
219878176,1734.18175,131.189925,0.2584441522,8310,,,160.1756282,8.03397,2,1683.365334,2035.114279,train,J,,J,J,J,J,J,,,
366310605,1817.7244,0.567378,0.2889429203,950,2.755,2.77797,2.923759387,8.61496,2,1816.099676,1841.141291,train,,,B,J,J,J,J,,,
43063687,1683.748086,0.925017,0.1385952971,1020,,5.38202,5.343897015,9.2503,2,1683.362907,1737.385373,train,,,J,B,B,J,B,,,
1713744562,1711.496074,28.19654,0.8069849748,4400,1.201,1.26522,1.273957804,9.1868,2,1683.364013,2035.118219,train,J,,J,J,J,J,J,,,
287079866,1723.1888,13.176835,0.2379736401,550,,,1.404856196,7.60399,2,1711.386573,1982.261442,train,J,,J,J,J,J,J,,,
1980316394,1714.608538,10.974894,0.2496788385,339,1.555,2.03998,2.054331662,7.4007,2,1711.384718,1763.3045,train,J,,J,J,J,J,J,,,
24371322,1684.242937,2.248471,0.21864132,205200,2.579,2.96356,3.153877246,9.0332,2,1683.363524,1710.176489,train,E,,E,E,E,E,E,,,
84295394,1821.003103,14.242896,0.277594043,500,,9.16876,10.05728601,8.08926,2,1816.098306,1841.139803,train,J,,J,J,J,J,J,,,
356682848,1687.611254,16.514113,0.1768661502,490,,19.648,19.57981458,9.0063,2,1683.366648,1897.763467,train,J,,J,J,J,J,J,,,
272368236,1687.205132,5.293302,0.2015689402,8630,,,13.03995905,6.709,2,1683.363426,1737.385507,train,E,,E,E,E,E,E,,,
264003992,1808.82289,141.562632,0.181200169,1970,,10.6822,11.00051968,7.7203,2,1764.699121,2035.113771,train,J,,J,J,J,J,J,,,
272565843,1713.209011,1.846885,0.1669953417,380,,10.0458,9.550697064,8.9547,2,1711.388129,1926.47282,train,J,,J,J,J,J,J,,,
298646999,1711.657445,51.741459,1.95013559,550,,6.22024,5.988760694,8.07296,2,1683.364944,2035.116373,train,J,,J,J,J,J,J,,,
9430012,1902.65748,1.128646,0.1654030713,1530,1.671,1.60107,1.580655162,9.1958,2,1899.327878,1926.473832,train,J,,J,J,J,J,J,,,
166052702,1712.742449,2.507996,0.1480470039,300,,11.4926,11.4149578,8.49025,2,1711.387222,1912.492245,train,,,N,J,J,J,J,,,
237196065,1711.26197,28.187336,1.493083188,759,,,2.800866676,7.7013,2,1683.36407,2035.117834,train,J,,J,J,J,J,J,,,
307734545,1903.054298,5.386964,0.1769617674,720,,10.565,10.51648494,8.17275,2,1899.328539,1926.4743,train,J,,J,J,J,J,J,,,
267571032,1697.96649,24.92274,0.332718579,1440,,45.3693,45.97738342,8.1156,2,1683.364247,2035.116629,train,J,,J,J,J,J,J,,,
308120248,1797.732699,10.198506,0.2621016042,2160,,11.8424,12.51050503,9.1541,2,1790.681879,1815.014891,train,,,N,J,J,J,J,,,
180770456,2012.711819,2.882619,0.3226515447,200460,,3.35565,2.936915837,8.3502,2,2010.284639,2035.118038,train,E,,E,E,E,E,E,,,
120105405,1691.89029,13.198124,0.1917687417,380,0.98,1.51923,1.535503609,8.3137,2,1683.364126,2035.117422,train,J,,J,J,J,J,J,,,
284892384,1685.620678,2.219651,0.1867170421,230,,9.98888,10.05727504,7.0057,2,1683.365513,2035.115504,train,,,B,J,J,J,J,,,
430584093,1739.069129,9.130884,0.3896148203,630,2.035,1.55623,1.664463168,7.6607,2,1738.659882,1763.305757,train,J,,J,J,J,J,J,,,
252763321,1744.452366,12.899508,0.3709898501,430,2.86,2.76767,2.838478743,8.7743,2,1738.659827,1763.306084,train,J,,J,J,J,J,J,,,
159190000,1712.224817,0.997933,0.1180055773,0,,,,4.6182,2,1711.387783,1763.299688,train,J,,J,J,J,J,J,,,
12670497,1691.365042,8.892274,0.1557037177,1519,,16.762,20.39102689,9.2356,2,1683.362728,1737.385331,train,J,,J,J,J,J,J,,,
233502535,1787.997055,128.166832,0.1999402579,690,1.303,1.81525,1.81948839,7.9125,2,1683.365558,2035.113984,train,J,,J,J,J,J,J,,,
233628240,1773.773285,140.105909,0.1457101454,750,,25.7517,26.03045595,8.9519,2,1683.364452,2035.115469,train,J,,J,J,J,J,J,,,
256512366,1714.642126,42.609359,0.4533635798,330,2.4,2.89842,2.854156659,6.3848,2,1683.363816,1897.759465,train,J,,J,J,J,J,J,,,
390892798,1792.367339,0.912857,0.1880850563,2920,1.159,1.15858,1.152112325,9.0126,2,1790.681451,1841.139797,train,,,J,J,J,J,B,,,
202407195,1689.143506,11.059598,0.1426688142,380,,21.0079,21.44708084,7.9709,2,1683.366985,1912.492221,train,J,,J,J,J,J,J,,,
66301584,1819.771316,3.82595,0.184869904,440,,,11.28986873,8.49582,2,1816.098461,1841.140134,train,J,,J,J,J,J,J,,,
229535082,1711.776838,3.796885,0.1692271645,470,,10.9963,11.23600421,8.9431,2,1711.38788,1926.472426,train,J,,J,J,J,J,J,,,
417921545,1692.445518,15.332512,0.1547050461,660,,10.9205,10.81998031,8.60519,2,1683.367355,1926.471701,train,J,,J,J,J,J,J,,,
142276270,1686.074356,12.517586,0.1946484623,2270,1.03,0.977727,0.9706157287,8.8279,2,1683.367256,1926.471581,train,E,,E,E,E,E,E,,,
298263938,1741.667822,6.487707,0.2445216768,300,1.282,1.8844,1.863888967,9.22094,2,1738.655309,1954.866582,train,,,N,J,J,J,J,,,
198211364,1788.709513,147.289123,0.2150421196,1030,1.226,1.59795,1.592501463,3.2866,2,1683.365884,2035.114636,train,J,,J,J,J,J,J,,,
256786586,1712.218114,0.976405,0.1914632565,3210,1.597,1.61536,1.475102719,8.9724,2,1711.383506,1763.306117,train,,,J,B,B,J,J,,,
86372571,1704.579266,22.103903,0.2287753961,450,,24.1896,23.68294876,8.9243,2,1683.36684,1897.764204,train,J,,J,J,J,J,J,,,
219097594,1789.043762,124.776405,0.1222808769,3130,,23.0258,21.90354465,6.49699,2,1683.365082,2009.281448,train,J,,J,J,J,J,J,,,
86283695,1842.854211,0.305001,0.04022353188,580,2.07,1.92447,1.788159832,8.5483,2,1842.514369,1897.764276,train,,,B,J,J,J,J,,,
387271359,1775.647956,103.758293,0.5841591896,1760110300,1.14,2.14444,2.090753745,8.63796,2,1764.699406,2035.113433,train,J,,J,J,J,J,J,,,
25823018,1764.999182,1.455572,0.377982937,490,2.7,4.08238,4.056885157,5.93541,2,1764.702208,1789.681153,train,,,B,B,J,B,B,,,
39427254,1998.548603,23.05002,0.1954641696,1410,,11.0534,11.06571257,6.0323,2,1983.659295,2035.117642,train,J,,J,J,J,J,J,,,
235556134,1740.307899,20.659819,0.1733358814,730,,9.84836,11.0718718,7.8962,2,1738.654616,1982.262888,train,J,,J,J,J,J,J,,,
122103128,1817.608626,0.254183,0.03293957497,3080,2.015,3.26072,3.037844161,9.0958,2,1816.099425,1841.141091,train,B,,B,B,B,B,B,,,
153936029,1685.068532,2.398968,0.229773155,430,,11.9374,10.89902896,8.5992,2,1683.367071,1897.763891,train,J,,J,J,J,J,J,,,
289317708,1697.111769,14.098977,0.5405547782,860,,15.5619,17.37698984,7.8917,2,1683.364511,2035.117684,train,J,,J,J,J,J,J,,,
224601357,1707.284329,26.431101,0.2064268988,500,,9.92266,10.08689531,9.2241,2,1683.365768,2009.282436,train,J,,J,J,J,J,J,,,
399821989,1712.09196,34.397599,1.189124997,720,2.331,2.1685,2.110159672,8.84966,2,1683.364038,2035.11743,train,J,,J,J,J,J,J,,,
160488440,1698.514223,78.301581,0.1534710988,920,,10.8845,10.46542116,7.8845,2,1683.365905,2035.113887,train,J,,J,J,J,J,J,,,
160420128,1690.468431,10.406698,0.135183007,380,,9.94665,10.26530119,7.55428,2,1683.365752,2035.113471,train,J,,J,J,J,J,J,,,
53568859,1905.905662,11.613656,0.1128847363,840,,12.1582,11.67235537,8.4565,2,1899.327366,1926.473013,train,J,,J,J,J,J,J,,,
159880447,1739.277249,1.295346,0.1852733384,1510,1.63,1.69707,1.679722816,7.9724,2,1738.655067,1982.262873,train,,,B,J,J,J,J,,,
320524593,1717.753093,50.641797,0.7110108299,730,,10.0228,9.932377589,8.6782,2,1683.365345,2035.116,train,J,,J,J,J,J,J,,,
311001628,1720.292732,56.822096,0.2676320722,260,2.45,2.06446,2.027327743,7.4659,2,1711.387838,1954.867667,train,J,,J,J,J,J,J,,,
26278802,1764.950138,0.413211,0.08089844958,5240,,,4.272848971,8.9084,2,1764.702295,1789.681237,train,B,,B,B,B,B,B,,,
470783105,1793.565247,3.689368,0.1716293994,2995930,,,10.97335561,9.01807,2,1790.68186,1815.014901,train,E,,E,E,E,E,E,,,
337377490,1738.7977,0.532655,0.2513598945,1010,1.876,2.36518,2.304306256,9.139,2,1738.658632,1763.304928,train,J,,J,E,J,J,J,,,
309999413,1714.785395,50.198136,0.243962941,1660,,59.9414,65.11917702,7.7543,2,1683.365792,2035.112912,train,J,,J,J,J,J,J,,,
236790321,1700.580542,35.705393,0.3581250918,860,,10.7782,10.7618335,8.9304,2,1683.364362,2035.116212,train,J,,J,J,J,J,J,,,
26925724,1871.542828,0.151405,0.06890895765,700,,,7.324736622,8.306,2,1870.453496,1897.766479,train,J,,J,J,J,J,J,,,
233613741,1684.305935,2.079374,0.2332225878,590,,,8.509051822,7.2562,2,1683.364473,2035.115625,train,J,,J,J,J,J,J,,,
460007629,1983.951293,0.342412,0.02899887228,770,1.641,2.94749,2.820805437,9.114,2,1983.659602,2035.118221,train,,,B,J,J,J,J,,,
219753605,1755.458052,104.894956,0.209789912,560,,17.6945,19.59390177,9.2673,2,1683.365404,2035.114928,train,J,,J,J,J,J,J,,,
287138322,1744.295454,66.43543,0.1295490885,1170,,8.77092,8.814896748,7.661,2,1683.365744,2035.114869,train,J,,J,J,J,J,J,,,
100635267,1744.421254,6.514567,0.2099644944,600,,,68.11716294,8.13627,2,1738.661118,1763.30683,train,J,,J,J,J,J,J,,,
400030885,1818.400078,3.983969,0.1344987934,750,,10.6456,10.45641674,8.7322,2,1816.097892,1841.139841,train,,,J,J,J,J,N,,,
233082248,1719.144071,95.860257,0.1409145778,1300,,10.8905,10.94571667,9.2676,2,1683.364991,2009.282078,train,J,,J,J,J,J,J,,,
237300603,1791.598739,144.514021,0.1531848623,26240,1.46,1.44472,1.424314448,6.08202,2,1764.699309,2035.113762,train,J,,J,J,J,J,J,,,
275904159,1801.320034,13.417978,0.1846313773,2420,0.97,0.930618,0.8718489709,9.0527,2,1790.680888,1841.139409,train,J,,J,J,J,J,J,,,
90466928,1684.371685,0.735433,0.07000586727,290,,,73.65328676,9.2299,2,1683.362804,1737.385347,train,J,,J,J,J,J,J,,,
376929923,1719.78063,75.525633,1.579996242,20420,,,119.8469572,8.2418,2,1683.364352,2035.116165,train,J,,J,J,J,J,J,,,
154087777,1685.22012,4.97119,0.0804835661,1020,,11.0971,11.09065473,8.5477,2,1683.366858,1897.76303,train,J,,J,J,J,J,J,,,
128558892,1744.42921,6.492144,0.276500413,520,,,103.2200532,8.15753,2,1738.660936,1763.306645,train,J,,J,J,J,J,J,,,
346192197,1716.307494,9.948948,0.1882340962,880,,12.6134,13.03990732,8.3879,2,1711.383759,1763.305782,train,J,,J,J,J,J,J,,,
47631747,1723.806239,42.585652,1.914650914,1140,,8.12309,7.800800904,6.81267,2,1683.364579,2035.116338,train,J,,J,J,J,J,J,,,
431771613,1791.833492,0.5271,0.14189532,980,2.851,2.16203,2.226430374,8.87186,2,1790.682216,1815.015903,train,,,J,J,B,B,B,,,
232520672,1684.62869,10.983059,0.1748502993,580,,11.4924,11.00237527,8.5701,2,1683.366189,1897.762856,train,J,,J,J,J,J,J,,,
1958308472,1713.948477,2.866226,0.214307718,3379,,,1.596064843,9.2681,2,1711.383714,1737.385123,train,J,,J,J,J,J,J,,,
305831774,1801.898041,13.187417,0.3000137368,5160,,8.04935,7.53895761,7.23473,2,1790.681793,1815.014571,train,J,,J,J,J,J,J,,,
128495493,1739.384376,0.851405,0.1383788547,16860,,,2.657000889,7.64487,2,1738.660772,1763.30653,train,J,,J,J,J,J,J,,,
219800381,1724.70729,64.281734,0.1459195362,3180,,8.51819,8.219153248,9.227,2,1683.365242,2035.114995,train,J,,J,J,J,J,J,,,
230118001,1684.142673,0.658781,0.2341505308,100,1.524,2.45375,2.390644848,8.9248,2,1683.365653,2035.114143,train,J,,J,E,J,J,J,,,
224597513,1684.661362,5.484235,0.1703951815,270,,11.0732,11.30022574,7.8678,2,1683.365788,2035.115441,train,J,,J,J,J,J,J,,,
304833071,1683.898094,0.473628,0.2295674916,740,1.429,2.31925,2.253774494,8.5825,2,1683.362324,1710.17566,train,J,,J,J,J,J,J,,,
